age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
40.0,technician,married,high.school,no,yes,no,cellular,jul,wed,475.0,3,999,1,success,-2.9,92.469,-33.6,1.029,5076.2,no
26.0,admin.,single,university.degree,no,yes,no,cellular,jul,wed,153.0,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,yes
36.0,technician,married,professional.course,no,yes,no,cellular,jul,wed,182.0,3,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,no
32.0,admin.,single,university.degree,no,yes,no,cellular,jul,wed,97.0,3,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,yes
38.0,admin.,married,high.school,no,yes,yes,telephone,jul,wed,64.0,3,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,no
29.0,student,single,high.school,no,yes,no,cellular,jul,thu,253.0,2,999,0,nonexistent,-2.9,92.469,-33.6,,5076.2,yes
33.0,technician,single,university.degree,no,yes,no,cellular,jul,thu,,2,999,0,nonexistent,-2.9,92.469,-33.6,1.018,5076.2,no
32.0,admin.,single,university.degree,no,yes,no,cellular,jul,thu,315.0,4,999,0,nonexistent,-2.9,92.469,-33.6,1.018,5076.2,no
23.0,blue-collar,single,high.school,no,no,no,cellular,jul,fri,104.0,2,999,0,nonexistent,-2.9,92.469,-33.6,1.007,5076.2,yes
32.0,admin.,single,university.degree,no,yes,no,telephone,jul,fri,123.0,4,999,0,nonexistent,-2.9,92.469,-33.6,1.007,5076.2,no
,technician,single,professional.course,no,yes,no,telephone,jul,fri,336.0,4,999,0,nonexistent,-2.9,92.469,-33.6,1.007,5076.2,yes
29.0,technician,single,unknown,no,yes,yes,cellular,jul,mon,326.0,3,999,0,nonexistent,-2.9,92.469,-33.6,0.996,5076.2,no
51.0,management,divorced,university.degree,no,yes,no,telephone,jul,wed,219.0,2,999,0,nonexistent,,92.469,-33.6,0.979,5076.2,no
26.0,admin.,single,university.degree,no,yes,no,cellular,jul,wed,226.0,2,999,0,nonexistent,-2.9,92.469,-33.6,0.979,5076.2,no
51.0,management,divorced,university.degree,no,no,no,cellular,jul,wed,166.0,7,999,1,failure,-2.9,92.469,-33.6,0.979,5076.2,no
45.0,admin.,married,university.degree,no,yes,no,telephone,jul,thu,58.0,3,999,0,nonexistent,-2.9,92.469,-33.6,0.969,5076.2,no
27.0,management,single,university.degree,no,yes,no,cellular,jul,mon,125.0,2,999,0,nonexistent,-2.9,92.469,-33.6,0.944,5076.2,yes
37.0,services,married,high.school,no,yes,no,cellular,jul,mon,91.0,2,999,0,nonexistent,-2.9,92.469,-33.6,0.944,5076.2,no
27.0,technician,single,university.degree,no,yes,no,cellular,jul,mon,258.0,3,999,0,nonexistent,-2.9,92.469,-33.6,,5076.2,no
36.0,admin.,married,high.school,no,yes,no,telephone,jul,tue,305.0,7,999,0,nonexistent,-2.9,92.469,-33.6,0.937,5076.2,no
53.0,management,married,unknown,no,yes,yes,telephone,jul,tue,465.0,6,999,0,nonexistent,-2.9,92.469,-33.6,0.937,5076.2,no
35.0,entrepreneur,married,high.school,no,no,no,cellular,jul,wed,1084.0,4,999,0,nonexistent,-2.9,92.469,-33.6,0.933,5076.2,yes
33.0,admin.,divorced,university.degree,no,no,yes,cellular,jul,thu,106.0,3,999,0,nonexistent,-2.9,92.469,-33.6,0.927,5076.2,no
27.0,student,single,high.school,no,no,no,cellular,jul,thu,64.0,3,999,0,nonexistent,-2.9,92.469,-33.6,0.927,5076.2,no
51.0,admin.,married,university.degree,no,yes,no,cellular,jul,fri,139.0,5,999,0,nonexistent,-2.9,92.469,-33.6,0.921,5076.2,yes
51.0,admin.,married,university.degree,no,unknown,unknown,telephone,jul,fri,116.0,3,999,0,nonexistent,-2.9,92.469,-33.6,0.921,5076.2,no
50.0,self-employed,married,unknown,no,unknown,unknown,cellular,jul,mon,,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,no
38.0,admin.,single,university.degree,no,yes,no,telephone,jul,mon,195.0,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,no
38.0,admin.,single,university.degree,no,yes,no,cellular,jul,mon,,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,no
26.0,technician,single,university.degree,no,yes,yes,cellular,jul,tue,105.0,2,999,0,nonexistent,,92.469,-33.6,0.908,5076.2,no
30.0,student,single,university.degree,no,no,no,cellular,jul,tue,332.0,2,999,2,failure,-2.9,92.469,-33.6,0.908,5076.2,yes
44.0,admin.,divorced,high.school,no,no,yes,cellular,jul,tue,132.0,4,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
23.0,student,single,basic.9y,no,no,no,cellular,jul,tue,73.0,6,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
54.0,admin.,married,university.degree,no,no,yes,cellular,jul,tue,822.0,6,999,1,success,-2.9,92.469,-33.6,0.908,5076.2,yes
34.0,admin.,married,university.degree,no,no,yes,cellular,jul,tue,51.0,4,999,1,failure,-2.9,92.469,-33.6,0.908,5076.2,no
26.0,admin.,single,university.degree,no,no,yes,cellular,jul,tue,148.0,4,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
54.0,admin.,married,university.degree,no,yes,no,cellular,jul,tue,72.0,2,999,1,failure,-2.9,92.469,-33.6,0.908,5076.2,no
26.0,technician,single,university.degree,no,no,yes,cellular,jul,tue,67.0,5,999,1,failure,-2.9,92.469,-33.6,0.908,5076.2,no
27.0,admin.,married,university.degree,no,no,yes,cellular,jul,tue,99.0,6,999,1,failure,-2.9,92.469,-33.6,0.908,5076.2,yes
38.0,management,married,university.degree,no,no,no,cellular,jul,tue,486.0,5,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,yes
30.0,student,single,university.degree,no,no,no,cellular,jul,tue,109.0,3,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
31.0,admin.,single,high.school,no,no,yes,telephone,jul,tue,258.0,6,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
44.0,admin.,divorced,high.school,no,no,no,cellular,jul,tue,573.0,5,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,yes
47.0,admin.,married,university.degree,no,no,no,telephone,jul,tue,186.0,9,999,0,nonexistent,-2.9,92.469,-33.6,,5076.2,no
36.0,admin.,married,high.school,no,no,no,cellular,jul,tue,383.0,6,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
58.0,management,married,university.degree,no,no,no,cellular,jul,wed,292.0,6,999,1,failure,-2.9,92.469,-33.6,,5076.2,no
54.0,unemployed,married,university.degree,no,yes,yes,cellular,jul,thu,141.0,2,999,0,nonexistent,-2.9,92.469,-33.6,0.899,5076.2,no
41.0,admin.,married,high.school,no,no,no,cellular,aug,tue,151.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
32.0,services,married,high.school,no,no,no,cellular,aug,tue,205.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
59.0,self-employed,divorced,high.school,no,no,no,cellular,aug,tue,92.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
48.0,management,married,university.degree,no,yes,no,cellular,aug,tue,313.0,1,999,0,nonexistent,,92.201,-31.4,0.884,5076.2,no
42.0,admin.,married,university.degree,no,yes,no,cellular,aug,tue,576.0,1,999,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
59.0,retired,married,professional.course,no,no,no,cellular,aug,tue,219.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
36.0,admin.,single,high.school,no,yes,no,cellular,aug,tue,320.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
31.0,admin.,single,university.degree,no,no,no,cellular,aug,tue,138.0,1,999,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
18.0,student,single,basic.9y,no,yes,no,cellular,aug,tue,642.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
47.0,admin.,divorced,university.degree,no,yes,yes,cellular,aug,tue,185.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
52.0,management,married,university.degree,no,no,no,cellular,aug,tue,600.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
29.0,student,single,high.school,no,unknown,unknown,cellular,aug,tue,505.0,1,999,3,success,-2.9,92.201,-31.4,0.884,5076.2,yes
59.0,unemployed,married,university.degree,no,yes,no,cellular,aug,tue,248.0,1,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,no
26.0,technician,single,university.degree,no,yes,no,cellular,aug,tue,204.0,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
51.0,management,married,university.degree,no,yes,no,cellular,aug,tue,138.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
21.0,student,single,high.school,no,yes,yes,cellular,aug,tue,220.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
51.0,management,married,university.degree,no,yes,no,cellular,aug,tue,249.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
21.0,student,single,high.school,no,no,no,cellular,aug,tue,259.0,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
42.0,technician,single,unknown,no,yes,no,cellular,aug,tue,158.0,1,999,1,failure,-2.9,92.201,-31.4,,5076.2,no
59.0,retired,divorced,university.degree,no,no,no,cellular,aug,tue,270.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
59.0,retired,divorced,university.degree,no,no,no,cellular,aug,tue,370.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
34.0,technician,single,professional.course,no,yes,no,cellular,aug,tue,251.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
24.0,student,single,high.school,no,yes,no,cellular,aug,tue,79.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
18.0,student,single,unknown,no,yes,no,cellular,aug,wed,432.0,3,999,2,success,-2.9,92.201,-31.4,0.884,5076.2,no
34.0,technician,single,professional.course,no,no,no,cellular,aug,wed,305.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
59.0,admin.,married,high.school,no,yes,no,cellular,aug,wed,1019.0,2,999,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
34.0,technician,single,professional.course,no,no,no,cellular,aug,wed,211.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
40.0,admin.,married,university.degree,no,no,no,cellular,aug,wed,397.0,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
37.0,technician,married,professional.course,no,yes,no,cellular,aug,wed,414.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
57.0,technician,married,high.school,no,yes,yes,cellular,aug,wed,290.0,2,999,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
59.0,admin.,married,high.school,no,yes,no,cellular,aug,wed,277.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
52.0,management,married,university.degree,no,no,no,cellular,aug,wed,206.0,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
46.0,unknown,married,unknown,no,no,yes,cellular,aug,wed,299.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
43.0,services,divorced,basic.6y,no,yes,no,cellular,aug,wed,40.0,3,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
27.0,management,single,university.degree,no,yes,no,cellular,aug,wed,106.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
20.0,student,single,high.school,no,no,yes,cellular,aug,wed,254.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
59.0,retired,married,unknown,no,unknown,unknown,cellular,aug,wed,177.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
32.0,services,single,high.school,no,yes,yes,cellular,aug,wed,253.0,1,999,2,success,-2.9,92.201,-31.4,0.884,5076.2,yes
37.0,admin.,married,high.school,no,no,no,cellular,aug,wed,179.0,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,yes
39.0,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,394.0,1,999,0,nonexistent,-2.9,92.201,-31.4,,5076.2,yes
59.0,retired,divorced,university.degree,no,yes,yes,cellular,aug,wed,526.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
45.0,unemployed,divorced,basic.4y,no,yes,no,cellular,aug,wed,156.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
45.0,unemployed,divorced,basic.4y,no,no,yes,telephone,aug,wed,,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
46.0,admin.,married,high.school,no,no,no,telephone,aug,wed,231.0,2,999,0,nonexistent,,92.201,-31.4,0.884,5076.2,yes
59.0,retired,married,unknown,no,no,no,cellular,aug,wed,385.0,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,yes
43.0,services,divorced,basic.6y,no,yes,no,telephone,aug,wed,813.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
37.0,technician,married,professional.course,no,no,no,cellular,aug,wed,,3,999,2,success,-2.9,92.201,-31.4,0.884,5076.2,yes
56.0,entrepreneur,married,high.school,no,yes,no,cellular,aug,wed,131.0,5,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
42.0,unemployed,married,unknown,no,no,no,cellular,aug,thu,175.0,4,999,0,nonexistent,,92.201,-31.4,0.883,5076.2,yes
46.0,blue-collar,married,professional.course,no,no,no,cellular,aug,thu,99.0,5,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
31.0,admin.,single,university.degree,no,no,no,cellular,aug,thu,,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
37.0,admin.,married,university.degree,no,no,no,cellular,aug,thu,89.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
52.0,retired,divorced,university.degree,no,yes,yes,cellular,aug,thu,155.0,2,999,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
,retired,married,basic.4y,unknown,yes,no,cellular,aug,thu,320.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
32.0,technician,married,university.degree,no,no,yes,cellular,aug,thu,975.0,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
59.0,retired,married,basic.4y,no,no,no,telephone,aug,thu,49.0,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
42.0,unemployed,married,unknown,no,yes,no,telephone,aug,thu,280.0,7,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
52.0,technician,married,professional.course,no,no,no,cellular,aug,thu,126.0,6,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
57.0,management,married,university.degree,no,yes,no,cellular,aug,thu,107.0,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
59.0,self-employed,divorced,university.degree,no,no,no,cellular,aug,thu,90.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
59.0,housemaid,married,basic.4y,no,yes,no,cellular,aug,thu,121.0,6,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
32.0,technician,married,university.degree,no,yes,no,cellular,aug,thu,148.0,2,999,1,success,-2.9,92.201,-31.4,0.883,5076.2,no
37.0,blue-collar,married,basic.9y,no,yes,yes,cellular,aug,thu,161.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
59.0,retired,married,basic.4y,no,no,no,cellular,aug,thu,87.0,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
37.0,admin.,married,university.degree,no,no,no,cellular,aug,thu,305.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
28.0,student,single,unknown,no,yes,no,cellular,aug,thu,111.0,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
52.0,retired,divorced,university.degree,no,no,no,cellular,aug,thu,427.0,1,999,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
45.0,technician,single,university.degree,no,no,no,cellular,aug,thu,146.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
58.0,retired,married,high.school,no,no,no,cellular,aug,thu,144.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
59.0,retired,married,unknown,no,no,no,cellular,aug,thu,86.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
53.0,technician,married,professional.course,no,yes,no,cellular,aug,thu,190.0,1,999,0,nonexistent,-2.9,92.201,-31.4,,5076.2,no
53.0,technician,married,professional.course,no,yes,no,cellular,aug,thu,100.0,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
24.0,student,single,high.school,no,no,no,cellular,aug,thu,355.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
59.0,retired,married,high.school,no,no,no,cellular,aug,thu,472.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
54.0,admin.,divorced,high.school,no,yes,no,cellular,aug,thu,131.0,2,999,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
59.0,retired,married,high.school,no,no,no,cellular,aug,thu,174.0,1,999,0,nonexistent,,92.201,-31.4,0.883,5076.2,no
59.0,retired,married,high.school,no,yes,no,cellular,aug,thu,1452.0,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
58.0,unemployed,divorced,professional.course,no,no,yes,cellular,aug,thu,142.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
59.0,retired,married,high.school,no,no,no,cellular,aug,thu,135.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
42.0,unemployed,married,unknown,no,yes,yes,cellular,aug,thu,250.0,4,999,2,success,-2.9,92.201,-31.4,0.883,5076.2,yes
35.0,admin.,single,university.degree,no,yes,no,cellular,aug,thu,789.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
31.0,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,310.0,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
35.0,admin.,single,university.degree,no,yes,no,telephone,aug,thu,338.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
35.0,admin.,single,university.degree,no,yes,no,cellular,aug,thu,116.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
59.0,entrepreneur,married,unknown,no,no,no,cellular,aug,thu,,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
35.0,admin.,single,university.degree,no,no,no,cellular,aug,thu,250.0,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
35.0,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,471.0,1,999,0,nonexistent,,92.201,-31.4,0.883,5076.2,no
25.0,technician,single,university.degree,no,yes,no,telephone,aug,thu,256.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
44.0,admin.,married,university.degree,no,yes,no,cellular,aug,thu,,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
59.0,retired,married,basic.4y,no,yes,no,cellular,aug,thu,550.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
59.0,retired,married,basic.4y,no,yes,no,cellular,aug,fri,,2,999,0,nonexistent,,92.201,-31.4,0.881,5076.2,yes
32.0,technician,single,professional.course,no,no,no,cellular,aug,fri,169.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
46.0,housemaid,married,high.school,no,yes,no,cellular,aug,fri,358.0,1,999,0,nonexistent,-2.9,92.201,-31.4,,5076.2,yes
29.0,admin.,single,university.degree,no,yes,no,cellular,aug,fri,107.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
38.0,admin.,single,university.degree,no,yes,no,cellular,aug,fri,116.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
51.0,technician,married,professional.course,no,yes,no,telephone,aug,fri,115.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
59.0,retired,married,university.degree,no,no,no,cellular,aug,fri,79.0,2,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
33.0,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,79.0,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
38.0,admin.,single,university.degree,no,yes,no,cellular,aug,fri,140.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
32.0,technician,single,professional.course,no,yes,no,telephone,aug,fri,107.0,2,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
32.0,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,131.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
29.0,admin.,single,university.degree,no,no,no,cellular,aug,fri,289.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
59.0,retired,married,basic.4y,no,no,yes,cellular,aug,fri,714.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
25.0,admin.,single,university.degree,no,yes,no,cellular,aug,fri,255.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
34.0,admin.,married,university.degree,no,no,no,cellular,aug,fri,78.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
34.0,admin.,married,university.degree,no,yes,no,cellular,aug,fri,258.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
32.0,technician,single,professional.course,no,no,no,cellular,aug,fri,87.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
46.0,housemaid,married,high.school,no,yes,no,cellular,aug,fri,258.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
51.0,housemaid,married,unknown,no,no,no,cellular,aug,fri,273.0,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
32.0,unemployed,single,university.degree,no,yes,no,cellular,aug,fri,88.0,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
59.0,retired,married,basic.4y,no,yes,no,cellular,aug,fri,530.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
,student,single,high.school,no,no,no,cellular,aug,fri,292.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
24.0,student,single,high.school,no,yes,no,cellular,aug,fri,456.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
41.0,services,single,university.degree,no,yes,no,cellular,aug,fri,142.0,1,999,2,success,-2.9,92.201,-31.4,0.881,5076.2,yes
41.0,services,single,university.degree,no,yes,no,cellular,aug,fri,325.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
33.0,admin.,single,high.school,no,yes,no,cellular,aug,fri,,3,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
48.0,unemployed,single,basic.9y,no,no,no,cellular,aug,fri,173.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
54.0,technician,married,university.degree,no,yes,no,cellular,aug,fri,325.0,1,999,1,success,-2.9,92.201,-31.4,0.881,5076.2,no
59.0,retired,married,basic.4y,no,no,no,cellular,aug,fri,453.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
48.0,entrepreneur,married,university.degree,no,no,yes,cellular,aug,fri,295.0,2,999,2,success,-2.9,92.201,-31.4,0.881,5076.2,yes
,retired,married,basic.9y,no,no,no,cellular,aug,fri,239.0,1,999,1,success,-2.9,92.201,-31.4,0.881,5076.2,no
58.0,admin.,married,university.degree,no,no,no,telephone,aug,fri,121.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
59.0,retired,married,basic.4y,no,yes,no,cellular,aug,fri,305.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
23.0,student,single,high.school,no,yes,no,cellular,aug,fri,136.0,1,999,3,failure,-2.9,92.201,-31.4,0.881,5076.2,no
36.0,management,married,university.degree,no,yes,no,cellular,aug,fri,100.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
30.0,admin.,single,university.degree,no,yes,no,cellular,aug,fri,83.0,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
28.0,admin.,single,university.degree,no,no,no,cellular,aug,fri,70.0,1,999,0,nonexistent,-2.9,92.201,-31.4,,5076.2,no
33.0,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,99.0,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
28.0,admin.,single,university.degree,no,no,no,cellular,aug,fri,262.0,1,999,2,success,-2.9,92.201,-31.4,0.881,5076.2,yes
28.0,admin.,single,university.degree,no,yes,no,cellular,aug,fri,119.0,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
51.0,housemaid,married,unknown,no,yes,no,cellular,aug,fri,121.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
28.0,admin.,married,university.degree,no,yes,no,cellular,aug,fri,140.0,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
36.0,services,married,basic.9y,no,yes,no,cellular,aug,fri,215.0,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
51.0,housemaid,married,unknown,no,yes,yes,cellular,aug,fri,268.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
36.0,services,married,basic.9y,no,yes,no,cellular,aug,fri,221.0,1,999,1,success,-2.9,92.201,-31.4,0.881,5076.2,yes
59.0,unemployed,married,professional.course,no,yes,no,cellular,aug,fri,,2,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
29.0,admin.,single,high.school,no,yes,no,cellular,aug,fri,140.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
29.0,admin.,single,high.school,no,no,no,cellular,aug,fri,384.0,1,999,3,success,-2.9,92.201,-31.4,0.881,5076.2,no
30.0,self-employed,married,university.degree,no,yes,yes,cellular,aug,fri,390.0,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
29.0,admin.,single,high.school,no,no,no,cellular,aug,fri,88.0,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no
59.0,retired,married,basic.4y,no,yes,yes,cellular,aug,fri,135.0,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
27.0,blue-collar,unknown,high.school,no,no,no,cellular,aug,fri,192.0,1,999,1,success,-2.9,92.201,-31.4,,5076.2,yes
29.0,admin.,single,high.school,no,no,no,cellular,aug,fri,,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
59.0,retired,married,university.degree,no,no,no,cellular,aug,fri,233.0,2,999,0,nonexistent,-2.9,92.201,-31.4,,5076.2,yes
29.0,admin.,single,high.school,no,yes,no,cellular,aug,fri,121.0,1,999,0,nonexistent,,92.201,-31.4,0.881,5076.2,no
31.0,admin.,married,university.degree,no,yes,no,cellular,aug,fri,,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
33.0,admin.,single,high.school,no,yes,no,cellular,aug,fri,182.0,2,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
48.0,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,103.0,1,999,1,success,-2.9,92.201,-31.4,0.881,5076.2,no
